;;Paul Secret;Calvin Smart;;;Paul Secret;Calvin Smart;;;Paul Secret;Calvin Smart;;;Paul Secret;Calvin Smart;;;Paul Secret;Calvin Smart;;;Paul Secret;Calvin Smart
;8614;903;2845;;8614;1009;3540;;8614;3534;3416;;8614;3899;4139;;8614;6931;3112;;8614;1405;4750
;8615;1080;2980;;8615;873;3361;;8615;3569;2992;;8615;3271;3885;;8615;5575;2713;;8615;1618;4818
;8616;1026;3203;;8616;1004;3233;;8616;3329;3164;;8616;3467;4296;;8616;6609;3238;;8616;1420;5158
;8617;939;3210;;8617;1153;3407;;8617;3726;3188;;8617;3732;4119;;8617;6430;3132;;8617;1356;5136
;8618;975;3054;;8618;961;2742;;8618;3732;3306;;8618;3627;3824;;8618;5732;2645;;8618;1659;5321
;8619;922;3141;;8619;1049;3083;;8619;3926;3594;;8619;3657;3728;;8619;5106;3118;;8619;1383;4642
;8620;950;2983;;8620;830;2905;;8620;3161;3414;;8620;3308;3903;;8620;6496;2925;;8620;1410;4905
;8621;1125;3153;;8621;978;2823;;8621;3316;3200;;8621;3140;3739;;8621;6752;3134;;8621;1464;5038
;8622;992;3041;;8622;836;2608;;8622;3477;3109;;8622;3313;3870;;8622;5459;2927;;8622;1587;4774
;8623;1028;2896;;8623;838;3069;;8623;3659;3420;;8623;3829;4589;;8623;6064;2697;;8623;1409;4962
;8624;1150;3190;;8624;845;3174;;8624;3524;3117;;8624;3638;3965;;8624;6285;3155;;8624;1442;4572
;8625;1060;2975;;8625;933;3331;;8625;3593;3204;;8625;3644;3911;;8625;5891;2874;;8625;1587;4751
;8626;950;3307;;8626;1010;3183;;8626;3452;2879;;8626;4007;4186;;8626;5435;2845;;8626;1520;4972
;8627;1055;2989;;8627;1124;3289;;8627;3465;3429;;8627;2983;3787;;8627;5249;2445;;8627;1733;5190
;8628;938;2911;;8628;1045;3083;;8628;3176;3272;;8628;3252;3879;;8628;5508;2694;;8628;1499;4950
;8629;1037;3152;;8629;1082;3203;;8629;3894;3316;;8629;3933;4016;;8629;6382;3134;;8629;1424;5072
;8630;1033;3219;;8630;1052;3364;;8630;3507;2957;;8630;3714;4280;;8630;6198;3071;;8630;1192;4992
;8631;1040;2955;;8631;762;2790;;8631;3075;2883;;8631;3372;3847;;8631;6205;3339;;8631;1383;4965
;8632;1238;3243;;8632;1088;3177;;8632;3609;3143;;8632;3936;4449;;8632;5446;2929;;8632;1067;4071
;8633;935;2600;;8633;1035;3137;;8633;3420;3181;;8633;3469;4272;;8633;5921;2883;;8633;1712;4686
;8634;1261;3415;;8634;1064;3344;;8634;3604;3386;;8634;3755;4123;;8634;5164;3008;;8634;1362;4943
;8635;875;2734;;8635;986;3217;;8635;3564;3771;;8635;3366;3949;;8635;5858;2966;;8635;1407;4912
;8636;965;2842;;8636;745;2954;;8636;3410;3026;;8636;3204;3933;;8636;5978;3113;;8636;1693;5188
;8637;1058;3126;;8637;1048;3516;;8637;3894;3139;;8637;3214;3847;;8637;6021;3005;;8637;1345;5068
;8638;865;2941;;8638;1088;3416;;8638;3451;3327;;8638;3644;4170;;8638;6207;2962;;8638;1697;5531
;8639;881;2843;;8639;1040;3245;;8639;3557;3268;;8639;3595;4501;;8639;5569;2659;;8639;1517;4809
;8640;1070;3133;;8640;977;3326;;8640;3770;3236;;8640;3381;3898;;8640;6445;3124;;8640;1499;4807
;8641;1215;2847;;8641;967;3355;;8641;2978;3153;;8641;3446;4013;;8641;6109;3179;;8641;1491;4851
;8642;974;3000;;8642;1045;3067;;8642;3619;3608;;8642;3153;3805;;8642;6956;3283;;8642;1498;5052
;8643;954;3077;;8643;957;3095;;8643;3405;3483;;8643;3638;3979;;8643;6003;2899;;8643;1401;4849
;8644;1038;3002;;8644;1135;3334;;8644;3599;3538;;8644;3575;3818;;8644;5976;2933;;8644;1554;5023
;8645;1026;3045;;8645;966;2926;;8645;3594;3595;;8645;3781;4116;;8645;6339;3331;;8645;1436;4804
;8646;1115;3128;;8646;900;2704;;8646;3379;3114;;8646;3149;3840;;8646;5342;2925;;8646;1412;4906
;8647;1118;3120;;8647;1022;3206;;8647;3759;3224;;8647;3255;3752;;8647;6538;3147;;8647;1776;5455
;8648;1067;3171;;8648;1030;3200;;8648;3477;3146;;8648;3631;4433;;8648;6332;3043;;8648;1467;5026
;8649;1115;3215;;8649;937;3356;;8649;3299;3138;;8649;3489;3472;;8649;6166;3076;;8649;1761;5139
;8650;938;2826;;8650;1150;3253;;8650;3873;3447;;8650;3447;4178;;8650;6513;3061;;8650;1507;5326
;8651;864;3058;;8651;1013;3343;;8651;3515;3278;;8651;3780;4004;;8651;6404;2972;;8651;1549;5105
;8652;1051;3014;;8652;1025;3323;;8652;3358;2848;;8652;3440;3869;;8652;6589;3067;;8652;1676;5331
;8653;1155;3047;;8653;978;3275;;8653;3508;3489;;8653;3610;4120;;8653;6091;3017;;8653;1448;4941
;8654;1005;3133;;8654;1061;3400;;8654;3080;3085;;8654;3674;3886;;8654;5784;3079;;8654;1532;5061
;8655;1019;2719;;8655;1075;3192;;8655;3804;3139;;8655;3121;4039;;8655;5332;2836;;8655;1698;4830
;8656;1148;3035;;8656;962;3206;;8656;3511;2803;;8656;3608;4102;;8656;6292;2856;;8656;1528;5412
;8657;941;3079;;8657;1019;3086;;8657;3521;3250;;8657;3549;3669;;8657;5559;2744;;8657;1453;4925
;8658;1151;3350;;8658;926;2989;;8658;2982;2840;;8658;3732;4392;;8658;5470;2691;;8658;1630;5106
;8659;1168;2720;;8659;1085;3214;;8659;3172;3155;;8659;3665;4107;;8659;5738;2998;;8659;1422;5097
;8660;1172;3290;;8660;1079;3294;;8660;3687;3373;;8660;3080;4038;;8660;6044;2967;;8660;1418;4751
;8661;965;2742;;8661;1013;3141;;8661;3195;2903;;8661;3598;3989;;8661;5952;3221;;8661;1698;5262
;8662;1094;3107;;8662;1062;3288;;8662;3585;3239;;8662;2783;3615;;8662;6149;3026;;8662;1637;5356
;8663;957;3034;;8663;1002;3280;;8663;3286;3049;;8663;3567;4206;;8663;6567;2971;;8663;1459;5061
;8664;1173;3395;;8664;934;3031;;8664;3413;2920;;8664;3334;3288;;8664;6319;3434;;8664;1398;4929
;8665;839;2413;;8665;1091;3075;;8665;3295;3371;;8665;3041;3232;;8665;5362;2716;;8665;1312;4392
;8666;1116;3152;;8666;1002;2991;;8666;3709;2987;;8666;3866;4055;;8666;5697;2602;;8666;1681;5054
;8667;1083;2977;;8667;1054;3033;;8667;3449;3106;;8667;3687;4061;;8667;6199;2796;;8667;1592;5048
;8668;1035;3080;;8668;1035;3296;;8668;3282;2946;;8668;3627;4207;;8668;6932;3213;;8668;1335;4915
;8669;1108;2896;;8669;853;3146;;8669;3821;3586;;8669;3422;3872;;8669;5991;2728;;8669;1575;4715
;8670;1109;3374;;8670;857;3225;;8670;4041;3451;;8670;3591;4066;;8670;6369;3245;;8670;1484;4708
;8671;1022;2922;;8671;1032;3498;;8671;3065;2959;;8671;3801;4211;;8671;5689;2963;;8671;1419;4603
;8672;1109;3105;;8672;1067;2847;;8672;3446;3313;;8672;3084;4181;;8672;6422;3484;;8672;1680;5102
;8673;1015;2968;;8673;936;3298;;8673;3466;2968;;8673;3357;3698;;8673;6641;3251;;8673;1524;4952
;8674;1298;3238;;8674;1027;3232;;8674;3717;3415;;8674;3247;4020;;8674;6210;3082;;8674;1641;5271
;8675;878;3058;;8675;919;3128;;8675;3725;3019;;8675;3025;3468;;8675;6299;3074;;8675;1297;4517
;8676;965;2976;;8676;1015;3158;;8676;3520;3526;;8676;3362;3641;;8676;6097;2781;;8676;1544;5276
;8677;968;2649;;8677;1075;3242;;8677;3595;3379;;8677;3536;3947;;8677;5702;2847;;8677;1676;5602
;8678;908;2893;;8678;903;3055;;8678;3317;3239;;8678;3651;4470;;8678;5979;3101;;8678;1541;4921
;8679;1026;2806;;8679;884;2947;;8679;3551;3120;;8679;4120;4802;;8679;5165;2889;;8679;1382;4753
;8680;1143;3369;;8680;1129;3127;;8680;3453;3027;;8680;3207;3876;;8680;5562;2967;;8680;1436;4476
;8681;777;2750;;8681;1129;3227;;8681;3235;3118;;8681;3413;3838;;8681;6759;2941;;8681;1533;5282
;8682;1012;3403;;8682;830;3191;;8682;4031;2875;;8682;3831;4203;;8682;6441;3249;;8682;1545;5612
;8683;1079;3402;;8683;1165;3242;;8683;3620;3062;;8683;3365;4134;;8683;5936;3006;;8683;1631;5541
;8684;1044;3085;;8684;857;3141;;8684;3753;3319;;8684;3640;4248;;8684;5827;2954;;8684;1529;4847
;8685;924;2750;;8685;912;3020;;8685;2886;3113;;8685;3608;4018;;8685;6206;2704;;8685;1450;4603
;8686;1111;3125;;8686;1008;3612;;8686;3227;2963;;8686;3551;3732;;8686;6574;3243;;8686;1554;5221
;8687;1024;3099;;8687;1051;3113;;8687;3222;2848;;8687;3589;3763;;8687;6588;3193;;8687;1391;5097
;8688;855;3075;;8688;1084;3112;;8688;3612;3276;;8688;3431;3645;;8688;6186;3086;;8688;1523;5235
;8689;871;3046;;8689;1062;3295;;8689;3440;3243;;8689;3471;4100;;8689;6066;3203;;8689;1490;5043
;8690;1086;3244;;8690;1045;3506;;8690;3001;3213;;8690;3799;3734;;8690;5661;2772;;8690;1370;4683
;8691;1062;3166;;8691;885;2994;;8691;3479;2992;;8691;3448;4138;;8691;5823;2873;;8691;1544;4913
;8692;1009;2967;;8692;988;3245;;8692;3089;2572;;8692;3625;3857;;8692;5726;3030;;8692;1468;5041
;8693;1021;2848;;8693;1055;3516;;8693;3389;3295;;8693;3320;4116;;8693;5253;2866;;8693;1318;4762
;8694;777;3140;;8694;993;3008;;8694;3356;3428;;8694;3842;4410;;8694;5680;3095;;8694;1550;5221
;8695;872;2868;;8695;1013;3131;;8695;3378;3079;;8695;3362;3611;;8695;5261;3010;;8695;1460;5016
;8696;973;2985;;8696;1072;3236;;8696;3600;2906;;8696;3558;3857;;8696;5904;3065;;8696;1670;5126
;8697;862;2780;;8697;1008;3478;;8697;3877;3393;;8697;3033;3582;;8697;5593;2560;;8697;1770;5339
;8698;1133;2940;;8698;802;2993;;8698;3618;3556;;8698;3192;4426;;8698;5482;2918;;8698;1509;4931
;8699;1082;3396;;8699;958;3050;;8699;3273;2988;;8699;3440;3461;;8699;6078;2850;;8699;1528;5222
;8700;962;3197;;8700;1064;3095;;8700;3406;3291;;8700;2700;3253;;8700;6477;3420;;8700;1442;4930
;8701;806;2740;;8701;1003;3177;;8701;3647;3578;;8701;3445;4231;;8701;5185;2653;;8701;1627;4807
;8702;927;3013;;8702;924;3587;;8702;3188;2957;;8702;3842;3868;;8702;5972;3070;;8702;1554;5009
;8703;1049;3068;;8703;924;3328;;8703;3616;3432;;8703;3411;4091;;8703;6209;3253;;8703;1377;4937
;8704;1011;2840;;8704;1053;3380;;8704;3579;3011;;8704;2999;3648;;8704;5593;2956;;8704;1470;4874
;8705;951;2874;;8705;1033;3456;;8705;3361;3329;;8705;3180;3929;;8705;6278;3185;;8705;1331;4648
;8706;974;2892;;8706;980;3365;;8706;2961;2701;;8706;3167;3838;;8706;6109;2843;;8706;1410;4994
;8707;679;2685;;8707;921;3512;;8707;3673;2914;;8707;3609;3938;;8707;6245;2961;;8707;1288;4711
;8708;1062;3354;;8708;993;3072;;8708;3493;3428;;8708;3790;4385;;8708;6066;3092;;8708;1507;4916
;8709;1047;2680;;8709;868;3009;;8709;3321;3072;;8709;3494;3679;;8709;5796;2761;;8709;1571;5119
;8710;970;2985;;8710;913;3311;;8710;3508;3063;;8710;3598;4393;;8710;5367;3054;;8710;1509;4774
;8711;1171;3142;;8711;1020;3358;;8711;3691;3279;;8711;3562;3747;;8711;5922;2738;;8711;1634;4865
;8712;1102;3552;;8712;993;3323;;8712;3452;3423;;8712;3726;4504;;8712;5996;2967;;8712;1788;5569
;8713;1018;3198;;8713;1125;3347;;8713;3376;3341;;8713;4219;4392;;8713;5188;2698;;8713;1717;5054
;8714;1029;2735;;8714;1171;3529;;8714;3544;3138;;8714;3392;3928;;8714;5945;2837;;8714;1545;5259
;8715;1211;3165;;8715;1018;3406;;8715;3412;2952;;8715;3792;4084;;8715;5383;2815;;8715;1600;5400
;8716;889;2768;;8716;838;2872;;8716;3445;3570;;8716;3609;4004;;8716;6312;2941;;8716;1599;5034
;8717;1132;3067;;8717;1030;3350;;8717;3378;3291;;8717;3587;4217;;8717;6857;3101;;8717;1563;4921
;8718;1130;2927;;8718;954;3074;;8718;3793;3189;;8718;3905;4380;;8718;5227;2843;;8718;1447;4838
;8719;896;2674;;8719;915;3303;;8719;3530;3009;;8719;2933;3700;;8719;5297;2787;;8719;1593;4678
;8720;809;2995;;8720;1002;3143;;8720;3558;3240;;8720;3498;3689;;8720;5676;2792;;8720;1510;5316
;8721;1072;3088;;8721;1022;3058;;8721;3604;3227;;8721;3459;3992;;8721;6214;2941;;8721;1260;5023
;8722;1155;2864;;8722;1027;3135;;8722;3799;3189;;8722;3485;4158;;8722;5605;2723;;8722;1509;4957
;8723;885;2795;;8723;1018;2931;;8723;3322;2956;;8723;3729;4020;;8723;5992;3286;;8723;1651;5071
;8724;1018;3118;;8724;1141;3174;;8724;3663;3032;;8724;3971;4328;;8724;6546;3360;;8724;1541;5180
;8725;1045;2738;;8725;1178;3338;;8725;3810;3550;;8725;3834;4150;;8725;6078;2975;;8725;1420;4896
;8726;956;2909;;8726;1023;3435;;8726;3569;3460;;8726;3593;3913;;8726;5772;2874;;8726;1428;5269
;8727;1133;3336;;8727;1216;3572;;8727;3350;3278;;8727;3610;4133;;8727;5299;2910;;8727;1586;5063
;8728;903;2828;;8728;1060;3225;;8728;3689;3397;;8728;3125;3676;;8728;6064;2920;;8728;1693;5101
;8729;846;2900;;8729;1018;3239;;8729;3508;3499;;8729;3378;4040;;8729;5770;2997;;8729;1361;4803
;8730;1207;3159;;8730;1207;3416;;8730;3557;3107;;8730;3448;3967;;8730;6659;2946;;8730;1576;5100
;8731;1110;3308;;8731;889;3470;;8731;3252;3150;;8731;3526;4227;;8731;5957;3014;;8731;1523;4835
;8732;998;2703;;8732;919;2803;;8732;3565;3118;;8732;3618;4185;;8732;6149;2703;;8732;1601;4663
;8733;1100;3196;;8733;839;2907;;8733;3197;3067;;8733;3192;3713;;8733;5601;2609;;8733;1654;5218
;8734;1180;3375;;8734;1085;3278;;8734;3205;3121;;8734;3512;4193;;8734;5322;2632;;8734;1538;4900
;8735;1008;2611;;8735;1184;3224;;8735;3560;3241;;8735;3275;3879;;8735;5555;2937;;8735;1279;4560
;8736;811;2622;;8736;928;3353;;8736;3436;2885;;8736;3403;3778;;8736;5700;2999;;8736;1478;4926
;8737;1067;2983;;8737;1190;3298;;8737;3738;3141;;8737;3652;3961;;8737;5433;3183;;8737;1504;4944
;8738;975;3069;;8738;1069;3383;;8738;3346;3138;;8738;3213;3734;;8738;6030;3046;;8738;1253;4841
;8739;1030;3002;;8739;1055;3261;;8739;3410;3137;;8739;3547;3998;;8739;5929;3112;;8739;1241;5222
;8740;1083;3200;;8740;929;2840;;8740;3309;2904;;8740;3572;4014;;8740;6331;2970;;8740;1646;4774
;8741;973;2830;;8741;1067;3417;;8741;3207;3217;;8741;3579;4195;;8741;5772;2988;;8741;1375;4900
;8742;1127;3185;;8742;1082;3087;;8742;3604;3345;;8742;3062;3799;;8742;5644;3209;;8742;1507;4929
;8743;1109;3190;;8743;1100;3580;;8743;3552;3428;;8743;4046;3993;;8743;6753;3288;;8743;1694;4849
;8744;1154;3316;;8744;949;3224;;8744;3311;2980;;8744;3938;4339;;8744;5952;2943;;8744;1543;5474
;8745;1156;3083;;8745;739;2842;;8745;3315;2910;;8745;3758;4145;;8745;6002;2849;;8745;1611;5222
;8746;1020;3117;;8746;1038;3228;;8746;3723;3357;;8746;3198;4080;;8746;6008;2531;;8746;1464;5079
;8747;1041;3199;;8747;962;2958;;8747;3469;3044;;8747;3479;4317;;8747;5672;3074;;8747;1705;5484
;8748;947;2947;;8748;1148;3155;;8748;3303;3371;;8748;3581;4250;;8748;5808;2888;;8748;1462;4791
;8749;935;2848;;8749;824;3059;;8749;3087;2711;;8749;3040;3802;;8749;6455;3291;;8749;1352;4465
;8750;1022;2846;;8750;940;3257;;8750;3618;3321;;8750;3607;3931;;8750;5574;3018;;8750;1671;5480
;8751;946;3006;;8751;1024;3225;;8751;3689;3344;;8751;3435;3856;;8751;6195;3115;;8751;1425;5050
;8752;908;2876;;8752;1037;2965;;8752;3371;3150;;8752;3730;4041;;8752;5445;2668;;8752;1426;4413
;8753;1123;3247;;8753;825;2847;;8753;3368;3019;;8753;3602;4346;;8753;5097;2691;;8753;1352;4302
;8754;883;2920;;8754;962;3087;;8754;4239;3379;;8754;3988;4420;;8754;5832;2862;;8754;1769;4932
;8755;1101;2891;;8755;890;3012;;8755;3620;3503;;8755;3693;3958;;8755;6729;3181;;8755;1587;5419
;8756;931;3115;;8756;1023;3345;;8756;3531;3168;;8756;3292;4102;;8756;5786;3028;;8756;1501;5263
;8757;1131;3386;;8757;1095;2986;;8757;3407;3273;;8757;3484;4092;;8757;5621;2614;;8757;1324;4587
;8758;1044;2777;;8758;980;3009;;8758;3654;3147;;8758;3691;4155;;8758;6427;3329;;8758;1327;4719
;8759;1076;3323;;8759;930;3101;;8759;3645;3266;;8759;3556;3950;;8759;6385;3531;;8759;1517;5232
;8760;926;2918;;8760;1072;3375;;8760;3751;3504;;8760;3804;4559;;8760;6478;3253;;8760;1549;5272
;8761;1009;3264;;8761;914;2954;;8761;3190;2525;;8761;3174;3625;;8761;6024;3191;;8761;1533;5275
;8762;1132;2892;;8762;922;3053;;8762;3299;3224;;8762;3294;4272;;8762;6220;3054;;8762;1580;4938
;8763;1079;3000;;8763;1009;3299;;8763;3569;3205;;8763;3527;3925;;8763;6303;3162;;8763;1649;5155
;8764;1089;2806;;8764;1099;3241;;8764;3214;2976;;8764;3402;3543;;8764;6032;2869;;8764;1449;5487
;8765;1010;3105;;8765;993;3219;;8765;3484;3276;;8765;3683;3787;;8765;6628;3285;;8765;1581;5043
;8766;1161;3181;;8766;897;2981;;8766;3809;3349;;8766;3376;3778;;8766;5149;2787;;8766;1731;5169
;8767;960;2906;;8767;806;2962;;8767;3403;3329;;8767;3798;4000;;8767;6253;3106;;8767;1489;5175
;8768;869;2872;;8768;1087;3622;;8768;3616;3176;;8768;3544;4432;;8768;4767;2339;;8768;1376;5222
;8769;1219;3071;;8769;968;3082;;8769;3478;3132;;8769;3646;4397;;8769;6175;2872;;8769;1640;4701
;8770;838;2754;;8770;884;3219;;8770;3520;3380;;8770;3295;3561;;8770;5837;2912;;8770;1581;4857
;8771;930;2907;;8771;874;2723;;8771;3608;3401;;8771;3291;4115;;8771;6838;3437;;8771;1608;4660
;8772;921;2912;;8772;1004;3153;;8772;3466;3623;;8772;3855;4234;;8772;5808;2797;;8772;1508;4769
;8773;1015;3021;;8773;1001;3136;;8773;3067;3018;;8773;3366;3575;;8773;5856;3105;;8773;1545;5103
;8774;817;2744;;8774;1261;3687;;8774;3301;3299;;8774;3317;3756;;8774;5869;3082;;8774;1398;4487
;8775;974;2872;;8775;965;3171;;8775;3789;2956;;8775;3834;3889;;8775;6060;2842;;8775;1453;4746
;8776;1113;3001;;8776;994;3209;;8776;4017;3490;;8776;3583;4087;;8776;5522;2647;;8776;1355;4669
;8777;1053;3282;;8777;1106;3456;;8777;3806;3385;;8777;3723;3897;;8777;5854;2575;;8777;1340;4354
;8778;962;2714;;8778;1040;3573;;8778;3552;3452;;8778;3332;3681;;8778;6285;2895;;8778;1535;5229
;8779;920;2929;;8779;1150;3468;;8779;3312;3418;;8779;3874;4245;;8779;6323;2846;;8779;1421;5174
;8780;1205;3120;;8780;932;2924;;8780;3473;3164;;8780;3192;3698;;8780;6138;3212;;8780;1295;4503
;8781;968;3272;;8781;980;3104;;8781;2927;2897;;8781;3269;3675;;8781;5319;2774;;8781;1563;4800
;8782;931;2809;;8782;908;3173;;8782;3794;3317;;8782;3431;3545;;8782;6102;2810;;8782;1309;4588
;8783;897;3176;;8783;913;3010;;8783;3989;3345;;8783;3693;4050;;8783;6089;3163;;8783;1503;4110
;8784;854;2726;;8784;874;3168;;8784;3335;3028;;8784;3402;3855;;8784;5658;3146;;8784;1457;4952
;8785;1030;3281;;8785;940;3202;;8785;3353;2852;;8785;2998;3813;;8785;5693;2735;;8785;1602;5187
;8786;999;3140;;8786;1005;3370;;8786;3211;3365;;8786;3492;3899;;8786;6169;2978;;8786;1429;4877
;8787;998;2999;;8787;945;3284;;8787;3505;3186;;8787;3280;3643;;8787;6435;3151;;8787;1347;4720
;8788;975;2842;;8788;1077;3361;;8788;3167;3025;;8788;3415;4068;;8788;5510;2997;;8788;1466;4863
;8789;838;3174;;8789;1200;3450;;8789;3565;3428;;8789;3786;4243;;8789;5670;3036;;8789;1498;4576
;8790;946;2843;;8790;960;2969;;8790;3602;3195;;8790;3399;3847;;8790;6047;3233;;8790;1416;5073
;8791;1009;3045;;8791;1020;3662;;8791;3564;3101;;8791;3696;3654;;8791;5658;3067;;8791;1420;4563
;8792;957;2754;;8792;1062;3449;;8792;3974;3719;;8792;3843;3918;;8792;5346;2973;;8792;1604;5233
;8793;1065;2813;;8793;1091;3254;;8793;3542;3271;;8793;3042;3818;;8793;5982;3265;;8793;1311;4838
;8794;1081;3139;;8794;928;3041;;8794;3316;3032;;8794;3558;3656;;8794;5633;2759;;8794;1397;4667
;8795;1061;3158;;8795;941;3079;;8795;3634;3364;;8795;3785;4253;;8795;6237;3093;;8795;1537;5139
;8796;1086;3182;;8796;928;3255;;8796;3510;2996;;8796;4127;4670;;8796;6337;2997;;8796;1533;4730
;8797;959;3084;;8797;966;3138;;8797;3402;3127;;8797;3692;3942;;8797;6045;3053;;8797;1724;5338
;8798;842;2795;;8798;1108;3515;;8798;3285;3225;;8798;3824;3852;;8798;6057;3184;;8798;1452;4525
;8799;957;2662;;8799;1149;3424;;8799;3321;3114;;8799;3463;3925;;8799;5391;2856;;8799;1610;5126
;8800;1170;3188;;8800;1019;3326;;8800;3394;3121;;8800;4185;4651;;8800;6038;3051;;8800;1471;5381
;8801;1022;2915;;8801;990;3091;;8801;3607;3008;;8801;3470;4293;;8801;5170;2945;;8801;1559;5059
;8802;1039;3371;;8802;971;3296;;8802;3439;3202;;8802;3471;4154;;8802;5874;2890;;8802;1589;5478
;8803;1040;3349;;8803;852;2909;;8803;3480;3167;;8803;3202;3923;;8803;6186;3111;;8803;1407;4854
;8804;973;2738;;8804;971;2998;;8804;3113;2882;;8804;3083;3912;;8804;5787;3140;;8804;1444;5336
;8805;1048;3170;;8805;987;3021;;8805;3541;3215;;8805;3867;4028;;8805;6414;3073;;8805;1478;5395
;8806;1047;2915;;8806;1022;3087;;8806;3528;2941;;8806;3197;3486;;8806;5658;2985;;8806;1500;4734
;8807;949;3070;;8807;1122;3298;;8807;3854;3323;;8807;3407;4018;;8807;5882;3094;;8807;1428;5227
;8808;1080;3280;;8808;1011;3131;;8808;3229;3191;;8808;3305;3538;;8808;5461;2957;;8808;1341;4650
;8809;849;3076;;8809;1024;3233;;8809;3932;3294;;8809;3361;3783;;8809;6465;3215;;8809;1359;4502
;8810;932;2801;;8810;1145;3477;;8810;3465;3308;;8810;3620;4562;;8810;6155;3012;;8810;1731;5357
;8811;958;2742;;8811;858;3137;;8811;3387;3182;;8811;3450;3721;;8811;6135;3050;;8811;1740;5180
;8812;1085;2932;;8812;1114;3476;;8812;3701;3109;;8812;4216;4654;;8812;5446;2494;;8812;1732;5117
;8813;1079;3151;;8813;1010;3508;;8813;3730;3523;;8813;3394;3862;;8813;5985;3222;;8813;1346;4562
;8814;808;2957;;8814;950;3069;;8814;3743;3142;;8814;3426;3937;;8814;6094;2826;;8814;1630;5625
;8815;921;3032;;8815;1118;3628;;8815;3233;2973;;8815;3250;3741;;8815;5844;2694;;8815;1504;4787
;8816;1020;3058;;8816;1094;3269;;8816;3107;3089;;8816;3399;4490;;8816;5785;3022;;8816;1561;5180
;8817;851;2806;;8817;935;3218;;8817;3596;3389;;8817;3508;3781;;8817;6061;2983;;8817;1564;4889
;8818;948;2647;;8818;970;3025;;8818;3258;2874;;8818;3386;3713;;8818;5943;3075;;8818;1626;5304
;8819;1012;2722;;8819;1063;3277;;8819;3658;2943;;8819;3521;4042;;8819;5955;3121;;8819;1427;5290
;8820;1024;2757;;8820;837;3306;;8820;3448;3440;;8820;3650;4119;;8820;5953;2927;;8820;1399;4464
;8821;874;2946;;8821;980;3126;;8821;3614;3191;;8821;3862;4153;;8821;6214;3051;;8821;1595;5211
;8822;1107;3073;;8822;882;3319;;8822;3980;3454;;8822;3581;4207;;8822;6138;3132;;8822;1497;5025
;8823;891;2995;;8823;903;3189;;8823;3232;3095;;8823;3350;3611;;8823;5467;2612;;8823;1609;4759
;8824;1170;2915;;8824;1047;2717;;8824;3320;3091;;8824;3891;4279;;8824;6178;2858;;8824;1395;4287
;8825;1079;3000;;8825;1049;3438;;8825;3445;2991;;8825;3491;3938;;8825;5966;2884;;8825;1444;4815
;8826;1070;3068;;8826;926;3204;;8826;3648;3068;;8826;3672;4709;;8826;5612;2781;;8826;1512;5052
;8827;930;2758;;8827;1088;3409;;8827;3444;3014;;8827;3412;3832;;8827;6383;2970;;8827;1527;5315
;8828;992;3065;;8828;1040;3226;;8828;3241;3047;;8828;4010;4184;;8828;6307;3214;;8828;1350;4050
;8829;905;3323;;8829;1038;3765;;8829;3611;3181;;8829;3360;4008;;8829;6155;3224;;8829;1488;5260
;8830;846;2532;;8830;882;3247;;8830;3946;3655;;8830;3511;4027;;8830;5581;2827;;8830;1566;4957
;8831;789;2760;;8831;895;2963;;8831;3617;3223;;8831;4073;4044;;8831;5851;3029;;8831;1427;5185
;8832;1046;2770;;8832;1115;3414;;8832;3745;3091;;8832;3557;3942;;8832;6344;2956;;8832;1621;4979
;8833;1065;2948;;8833;946;2942;;8833;3240;3372;;8833;3052;3735;;8833;5762;2928;;8833;1457;5185
;8834;1098;2975;;8834;936;2858;;8834;3716;3302;;8834;3942;4278;;8834;4960;2947;;8834;1645;5077
;8835;860;2685;;8835;1012;3146;;8835;3230;3139;;8835;3252;3804;;8835;5592;2651;;8835;1631;4985
;8836;1087;2980;;8836;1020;3118;;8836;3424;3035;;8836;3503;4007;;8836;5897;3244;;8836;1676;4827
;8837;1091;3033;;8837;1229;3182;;8837;3858;3484;;8837;4111;4097;;8837;5657;3147;;8837;1614;5080
;8838;1044;3142;;8838;983;3350;;8838;3250;2918;;8838;3316;3770;;8838;5813;2668;;8838;1619;5026
;8839;995;2923;;8839;1104;3459;;8839;3791;3114;;8839;3586;4091;;8839;6094;2772;;8839;1501;4783
;8840;968;2969;;8840;1001;3078;;8840;3144;2619;;8840;3586;4046;;8840;5563;2773;;8840;1558;5350
;8841;1106;2983;;8841;914;3344;;8841;3516;3111;;8841;3703;4297;;8841;5618;2892;;8841;1650;5084
;8842;997;2886;;8842;1087;3562;;8842;2926;2882;;8842;3503;4518;;8842;5163;2636;;8842;1673;5533
;8843;922;2963;;8843;1111;3168;;8843;3298;3041;;8843;3884;4098;;8843;5785;3104;;8843;1439;4937
;8844;910;2823;;8844;913;3009;;8844;3660;3289;;8844;3132;4169;;8844;5933;3061;;8844;1536;5124
;8845;844;2722;;8845;1064;3180;;8845;3498;2906;;8845;3761;4281;;8845;5634;2940;;8845;1532;5007
;8846;1112;3296;;8846;903;2950;;8846;3171;3060;;8846;3348;3410;;8846;6056;3343;;8846;1495;5278
;8847;1135;2799;;8847;987;3367;;8847;2793;3315;;8847;3800;4073;;8847;5989;3285;;8847;1331;5143
;8848;812;2898;;8848;1014;3188;;8848;3538;3230;;8848;4047;3892;;8848;5643;2819;;8848;1317;4550
